ashmem_pss_kb,ashmem_rss_kb,at,command,cpu_pct_one_core,cpu_pct_ps,elapsed_s,fd_count,java_pss_kb,minutes,native_alloc_kb,native_pss_kb,phase,physical_footprint_kb,pid,platform,ppid,pss_kb,role,round,rss_kb,system_visible,threads,view_roots,views,vmmap_file,window_visible
89443,179396,2026-09-06T10:09:52.894562+08:00,,175.702,,1174.8,264,3864,29.481576033333333,223156,210803,,,32656,pad,,389581,pad:com.newlinksz.kemi.remote,,618676,,127,,,,
,,2026-09-06T10:09:52.894562+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.101,5.8,1174.8,95,,29.481576033333333,,,,,18666,mac,1,,mac:main,,211584,,78,,,,
,,2026-09-06T10:09:52.894562+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.574,0.0,1174.8,45,,29.481576033333333,,,,,18686,mac,18666,,mac:--cm,,76000,,30,,,,
,,2026-09-06T10:10:17+08:00,,8.938,,1792.832,146,15756,29.883333333333333,41485,40175,focus-switch,,26438,,,106029,KBoard (30s),21,246804,True,50,2,812,,True
,,2026-09-06T10:10:48+08:00,,8.648,,1823.592,147,20208,30.4,44814,40275,show-hide,,26438,,,110585,KBoard (30s),22,251376,True,50,4,831,,True
131,656,2026-09-06T10:10:56.508348+08:00,,8.799,,1238.412,147,13196,30.541805800000002,40729,37987,,,26438,pad,,101403,pad:com.newlink.kemi.kboard,,242052,,50,,,,
89443,179396,2026-09-06T10:10:56.508348+08:00,,156.573,,1238.412,264,3904,30.541805800000002,222838,209455,,,32656,pad,,388324,pad:com.newlinksz.kemi.remote,,617420,,130,,,,
,,2026-09-06T10:10:56.508348+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,18.508,14.0,1238.412,95,,30.541805800000002,,,,778342.4,18666,mac,1,,mac:main,,231488,,79,,,vmmap-18666-001237.txt,
,,2026-09-06T10:10:56.508348+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.923,0.1,1238.413,45,,30.541805800000002,,,,88678.4,18686,mac,18666,,mac:--cm,,83584,,30,,,vmmap-18686-001238.txt,
,,2026-09-06T10:11:19+08:00,,7.151,,1854.636,143,13536,30.916666666666668,41015,39039,home-resume,,26438,,,102803,KBoard (30s),22,243452,True,50,2,811,,True
,,2026-09-06T10:11:50+08:00,,7.693,,1885.575,149,12516,31.433333333333334,40321,37891,relay-recreate,,26438,,,100745,KBoard (30s),22,241608,True,50,2,812,,True
131,656,2026-09-06T10:11:57.936064+08:00,,7.583,,1299.84,149,12600,31.565601066666666,40459,38071,,,26438,pad,,101016,pad:com.newlink.kemi.kboard,,241736,,50,,,,
89443,179396,2026-09-06T10:11:57.936064+08:00,,172.469,,1299.84,264,3876,31.565601066666666,222948,209659,,,32656,pad,,388416,pad:com.newlinksz.kemi.remote,,617560,,128,,,,
,,2026-09-06T10:11:57.936064+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,20.87,13.8,1299.84,95,,31.565601066666666,,,,,18666,mac,1,,mac:main,,221632,,77,,,,
,,2026-09-06T10:11:57.936064+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.835,1.6,1299.841,45,,31.565601066666666,,,,,18686,mac,18666,,mac:--cm,,83584,,30,,,,
,,2026-09-06T10:12:20+08:00,,8.855,,1916.407,147,20140,31.933333333333334,44414,39867,show-hide,,26438,,,110372,KBoard (30s),23,251100,False,50,4,831,,False
,,2026-09-06T10:12:51+08:00,,5.57,,1947.285,142,14448,32.45,41001,38507,focus-switch,,26438,,,103258,KBoard (30s),23,244048,True,50,2,812,,True
131,656,2026-09-06T10:12:59.808555+08:00,,7.443,,1361.713,144,12644,32.59680925,40857,38219,,,26438,pad,,101169,pad:com.newlink.kemi.kboard,,241944,,50,,,,
89443,179396,2026-09-06T10:12:59.808555+08:00,,139.7,,1361.713,264,3912,32.59680925,222984,209199,,,32656,pad,,387985,pad:com.newlinksz.kemi.remote,,617188,,131,,,,
,,2026-09-06T10:12:59.808555+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,18.7,43.2,1361.713,99,,32.59680925,,,,,18666,mac,1,,mac:main,,235344,,84,,,,
,,2026-09-06T10:12:59.808555+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.875,0.1,1361.713,45,,32.59680925,,,,,18686,mac,18666,,mac:--cm,,85936,,30,,,,
,,2026-09-06T10:13:22+08:00,,9.694,,1978.13,151,14808,32.96666666666667,40838,39907,relay-recreate,,26438,,,104939,KBoard (30s),23,245804,True,50,2,812,,True
,,2026-09-06T10:13:53+08:00,,7.39,,2008.846,115,13032,33.483333333333334,39626,37015,home-resume,,26438,,,100227,KBoard (30s),24,241100,True,50,2,811,,True
131,656,2026-09-06T10:14:01.532702+08:00,,8.347,,1423.437,147,12616,33.62554503333333,39379,37091,,,26438,pad,,99842,pad:com.newlink.kemi.kboard,,240732,,50,,,,
89443,179396,2026-09-06T10:14:01.532702+08:00,,153.09,,1423.437,264,4000,33.62554503333333,224261,211491,,,32656,pad,,390617,pad:com.newlinksz.kemi.remote,,619736,,139,,,,
,,2026-09-06T10:14:01.532702+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,19.975,20.0,1423.437,95,,33.62554503333333,,,,,18666,mac,1,,mac:main,,232608,,79,,,,
,,2026-09-06T10:14:01.532702+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.896,2.4,1423.437,45,,33.62554503333333,,,,,18686,mac,18666,,mac:--cm,,89856,,30,,,,
,,2026-09-06T10:14:24+08:00,,7.674,,2039.601,148,14456,34.0,40956,38615,focus-switch,,26438,,,103231,KBoard (30s),24,244128,True,50,2,812,,True
,,2026-09-06T10:14:54+08:00,,8.761,,2070.417,141,21956,34.5,43857,39951,relay-recreate,,26438,,,112204,KBoard (30s),24,253108,True,50,4,829,,True
131,656,2026-09-06T10:15:02.843097+08:00,,7.771,,1484.747,147,13212,34.647384949999996,39399,36979,,,26438,pad,,100608,pad:com.newlink.kemi.kboard,,241368,,50,,,,
89443,179396,2026-09-06T10:15:02.843097+08:00,,94.762,,1484.748,264,3928,34.647384949999996,224005,210107,,,32656,pad,,389040,pad:com.newlinksz.kemi.remote,,618184,,134,,,,
,,2026-09-06T10:15:02.843097+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.098,3.3,1484.748,95,,34.647384949999996,,,,,18666,mac,1,,mac:main,,227824,,79,,,,
,,2026-09-06T10:15:02.843097+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.153,0.1,1484.748,45,,34.647384949999996,,,,,18686,mac,18666,,mac:--cm,,92192,,31,,,,
,,2026-09-06T10:15:25+08:00,,7.283,,2101.173,147,12620,35.016666666666666,39653,37471,home-resume,,26438,,,100407,KBoard (30s),25,241312,True,50,2,811,,True
,,2026-09-06T10:15:56+08:00,,6.015,,2132.098,148,14604,35.53333333333333,42412,39091,focus-switch,,26438,,,104164,KBoard (30s),25,244940,False,50,2,812,,False
131,656,2026-09-06T10:16:05.273866+08:00,,7.145,,1547.178,145,14080,35.687897766666666,40634,39583,,,26438,pad,,103989,pad:com.newlink.kemi.kboard,,244800,,50,,,,
89443,179396,2026-09-06T10:16:05.273866+08:00,,63.26,,1547.178,264,3920,35.687897766666666,224041,210135,,,32656,pad,,389010,pad:com.newlinksz.kemi.remote,,618232,,136,,,,
,,2026-09-06T10:16:05.273866+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.829,3.9,1547.179,95,,35.687897766666666,,,,773734.4,18666,mac,1,,mac:main,,231936,,79,,,vmmap-18666-001546.txt,
,,2026-09-06T10:16:05.273866+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.265,1.3,1547.179,45,,35.687897766666666,,,,88268.8,18686,mac,18666,,mac:--cm,,92576,,30,,,vmmap-18686-001547.txt,
,,2026-09-06T10:16:27+08:00,,8.487,,2162.967,147,20056,36.05,43860,39711,show-hide,,26438,,,110156,KBoard (30s),26,250952,True,50,4,831,,True
,,2026-09-06T10:16:58+08:00,,7.176,,2193.766,147,12644,36.56666666666667,39604,37511,home-resume,,26438,,,100512,KBoard (30s),26,241308,True,50,2,811,,True
131,656,2026-09-06T10:17:06.803343+08:00,,7.137,,1608.708,142,14404,36.71338905,40666,38491,,,26438,pad,,103256,pad:com.newlink.kemi.kboard,,244052,,50,,,,
89443,179396,2026-09-06T10:17:06.803343+08:00,,66.856,,1608.708,264,3888,36.71338905,223875,210319,,,32656,pad,,389038,pad:com.newlinksz.kemi.remote,,618264,,129,,,,
,,2026-09-06T10:17:06.803343+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.317,8.0,1608.708,95,,36.71338905,,,,,18666,mac,1,,mac:main,,226608,,78,,,,
,,2026-09-06T10:17:06.803343+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.252,0.1,1608.708,45,,36.71338905,,,,,18686,mac,18666,,mac:--cm,,92576,,30,,,,
,,2026-09-06T10:17:28+08:00,,7.112,,2224.419,146,14892,37.06666666666667,40723,39787,relay-recreate,,26438,,,105042,KBoard (30s),26,245984,True,50,2,812,,True
,,2026-09-06T10:17:59+08:00,,8.118,,2255.093,146,19976,37.583333333333336,44961,40459,show-hide,,26438,,,110837,KBoard (30s),27,251760,True,50,4,831,,True
131,656,2026-09-06T10:18:08.226927+08:00,,7.521,,1670.132,147,12260,37.737115450000005,39987,37719,,,26438,pad,,100306,pad:com.newlink.kemi.kboard,,241272,,50,,,,
89443,179396,2026-09-06T10:18:08.226927+08:00,,64.838,,1670.132,264,3908,37.737115450000005,224209,209731,,,32656,pad,,388621,pad:com.newlinksz.kemi.remote,,617740,,132,,,,
,,2026-09-06T10:18:08.226927+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.359,4.6,1670.132,95,,37.737115450000005,,,,,18666,mac,1,,mac:main,,233616,,79,,,,
,,2026-09-06T10:18:08.226927+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.263,0.1,1670.132,45,,37.737115450000005,,,,,18686,mac,18666,,mac:--cm,,92576,,30,,,,
,,2026-09-06T10:18:30+08:00,,7.046,,2286.033,142,14636,38.1,41255,38711,home-resume,,26438,,,103851,KBoard (30s),27,244672,True,50,2,812,,True
,,2026-09-06T10:19:01+08:00,,7.597,,2316.834,151,15048,38.61666666666667,40654,39643,relay-recreate,,26438,,,105082,KBoard (30s),27,246028,True,50,2,812,,True
131,656,2026-09-06T10:19:09.722450+08:00,,7.961,,1731.627,149,12660,38.76204083333334,39023,38451,,,26438,pad,,101607,pad:com.newlink.kemi.kboard,,242432,,50,,,,
89443,179396,2026-09-06T10:19:09.722450+08:00,,82.445,,1731.628,264,3968,38.76204083333334,223806,210935,,,32656,pad,,389985,pad:com.newlinksz.kemi.remote,,619148,,140,,,,
,,2026-09-06T10:19:09.722450+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.806,32.3,1731.628,96,,38.76204083333334,,,,,18666,mac,1,,mac:main,,232352,,81,,,,
,,2026-09-06T10:19:09.722450+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.195,0.3,1731.628,45,,38.76204083333334,,,,,18686,mac,18666,,mac:--cm,,92576,,30,,,,
,,2026-09-06T10:19:32+08:00,,8.481,,2347.846,147,19748,39.13333333333333,44255,40247,show-hide,,26438,,,110554,KBoard (30s),28,251548,False,50,3,822,,False
,,2026-09-06T10:20:03+08:00,,6.957,,2378.606,144,14520,39.65,41370,39007,focus-switch,,26438,,,104011,KBoard (30s),28,244912,True,50,2,812,,True
131,656,2026-09-06T10:20:11.011707+08:00,,8.013,,1792.917,148,12644,39.78352845,40697,38755,,,26438,pad,,101785,pad:com.newlink.kemi.kboard,,242772,,50,,,,
89443,179396,2026-09-06T10:20:11.011707+08:00,,72.556,,1792.917,264,3944,39.78352845,224139,210835,,,32656,pad,,389714,pad:com.newlinksz.kemi.remote,,618944,,135,,,,
,,2026-09-06T10:20:11.011707+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.092,17.5,1792.917,95,,39.78352845,,,,,18666,mac,1,,mac:main,,228576,,76,,,,
,,2026-09-06T10:20:11.011707+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.17,2.6,1792.917,45,,39.78352845,,,,,18686,mac,18666,,mac:--cm,,93248,,30,,,,
,,2026-09-06T10:20:33+08:00,,8.552,,2409.477,151,14908,40.15,40904,38711,relay-recreate,,26438,,,104147,KBoard (30s),28,245008,True,50,2,812,,True
,,2026-09-06T10:21:04+08:00,,6.848,,2440.29,147,13096,40.666666666666664,39297,37463,home-resume,,26438,,,101091,KBoard (30s),29,241956,True,50,2,811,,True
131,656,2026-09-06T10:21:13.807471+08:00,,7.464,,1855.713,143,12652,40.830124516666665,39393,36855,,,26438,pad,,99985,pad:com.newlink.kemi.kboard,,240896,,50,,,,
89443,179396,2026-09-06T10:21:13.807471+08:00,,66.043,,1855.713,264,3944,40.830124516666665,223956,210467,,,32656,pad,,389380,pad:com.newlinksz.kemi.remote,,618604,,137,,,,
,,2026-09-06T10:21:13.807471+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.29,4.9,1855.713,95,,40.830124516666665,,,,781107.2,18666,mac,1,,mac:main,,237408,,79,,,vmmap-18666-001855.txt,
,,2026-09-06T10:21:13.807471+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.269,1.4,1855.713,45,,40.830124516666665,,,,88780.8,18686,mac,18666,,mac:--cm,,93248,,30,,,vmmap-18686-001855.txt,
,,2026-09-06T10:21:35+08:00,,8.149,,2471.093,148,14512,41.18333333333333,41108,38923,focus-switch,,26438,,,103740,KBoard (30s),29,244760,True,50,2,812,,True
,,2026-09-06T10:22:06+08:00,,7.62,,2501.931,145,22128,41.7,44378,40343,show-hide,,26438,,,112908,KBoard (30s),30,253856,True,50,4,831,,True
131,656,2026-09-06T10:22:15.224639+08:00,,8.124,,1917.13,147,13176,41.85374398333333,39609,37715,,,26438,pad,,101208,pad:com.newlink.kemi.kboard,,242252,,50,,,,
89443,179396,2026-09-06T10:22:15.224639+08:00,,116.439,,1917.13,264,3896,41.85374398333333,223772,210943,,,32656,pad,,389773,pad:com.newlinksz.kemi.remote,,618920,,130,,,,
,,2026-09-06T10:22:15.224639+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.759,26.8,1917.13,99,,41.85374398333333,,,,,18666,mac,1,,mac:main,,237840,,81,,,,
,,2026-09-06T10:22:15.224639+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.448,0.1,1917.13,46,,41.85374398333333,,,,,18686,mac,18666,,mac:--cm,,90112,,30,,,,
,,2026-09-06T10:22:37+08:00,,8.402,,2532.757,147,12624,42.21666666666667,39770,37555,home-resume,,26438,,,100743,KBoard (30s),30,241640,True,50,2,811,,True
,,2026-09-06T10:23:07+08:00,,8.162,,2563.508,146,16704,42.71666666666667,41010,40003,focus-switch,,26438,,,107172,KBoard (30s),30,248200,True,50,2,812,,True
131,656,2026-09-06T10:23:17.151702+08:00,,7.554,,1979.057,142,12736,42.8858617,40652,38303,,,26438,pad,,101558,pad:com.newlink.kemi.kboard,,242500,,50,,,,
89443,179396,2026-09-06T10:23:17.151702+08:00,,172.936,,1979.057,264,3924,42.8858617,222810,210211,,,32656,pad,,389101,pad:com.newlinksz.kemi.remote,,618328,,137,,,,
,,2026-09-06T10:23:17.151702+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.874,13.4,1979.058,98,,42.8858617,,,,,18666,mac,1,,mac:main,,201664,,80,,,,
,,2026-09-06T10:23:17.151702+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.631,0.8,1979.058,46,,42.8858617,,,,,18686,mac,18666,,mac:--cm,,69408,,30,,,,
,,2026-09-06T10:23:38+08:00,,8.715,,2594.261,143,19852,43.233333333333334,44548,40127,show-hide,,26438,,,110442,KBoard (30s),31,251468,True,50,4,831,,True
,,2026-09-06T10:24:09+08:00,,6.526,,2625.211,142,13612,43.75,40651,38719,home-resume,,26438,,,102903,KBoard (30s),31,243800,True,50,2,812,,True
131,656,2026-09-06T10:24:18.434974+08:00,,7.912,,2040.341,148,13500,43.907249566666664,40160,38163,,,26438,pad,,102097,pad:com.newlink.kemi.kboard,,243128,,50,,,,
89445,179400,2026-09-06T10:24:18.434974+08:00,,153.028,,2040.341,264,3916,43.907249566666664,223301,210359,,,32656,pad,,389266,pad:com.newlinksz.kemi.remote,,618388,,132,,,,
,,2026-09-06T10:24:18.434974+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.828,8.5,2040.341,98,,43.907249566666664,,,,,18666,mac,1,,mac:main,,201856,,84,,,,
,,2026-09-06T10:24:18.434974+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.566,1.9,2040.341,46,,43.907249566666664,,,,,18686,mac,18666,,mac:--cm,,57920,,30,,,,
,,2026-09-06T10:24:40+08:00,,8.645,,2656.095,151,14920,44.266666666666666,40295,39383,relay-recreate,,26438,,,104749,KBoard (30s),31,245800,True,50,2,812,,True
,,2026-09-06T10:25:11+08:00,,8.534,,2686.912,147,20348,44.78333333333333,44180,40247,show-hide,,26438,,,111207,KBoard (30s),32,252120,False,50,4,831,,False
131,656,2026-09-06T10:25:19.592662+08:00,,8.506,,2101.496,140,12568,44.92654436666667,39447,37459,,,26438,pad,,100469,pad:com.newlink.kemi.kboard,,241548,,50,,,,
90965,182440,2026-09-06T10:25:19.592662+08:00,,164.403,,2101.496,264,3900,44.92654436666667,223278,210583,,,32656,pad,,390907,pad:com.newlinksz.kemi.remote,,621656,,133,,,,
,,2026-09-06T10:25:19.592662+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.993,7.3,2101.497,98,,44.92654436666667,,,,,18666,mac,1,,mac:main,,214368,,78,,,,
,,2026-09-06T10:25:19.592662+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.423,0.1,2101.497,45,,44.92654436666667,,,,,18686,mac,18666,,mac:--cm,,69584,,30,,,,
,,2026-09-06T10:25:42+08:00,,7.559,,2717.604,148,14500,45.3,40949,38487,focus-switch,,26438,,,103453,KBoard (30s),32,244528,True,50,2,812,,True
,,2026-09-06T10:26:12+08:00,,8.508,,2748.397,145,15036,45.8,41150,40131,relay-recreate,,26438,,,105748,KBoard (30s),32,246728,True,50,2,812,,True
131,656,2026-09-06T10:26:24.358876+08:00,,8.45,,2166.256,136,19732,46.005981266666666,43401,39211,,,26438,pad,,109303,pad:com.newlink.kemi.kboard,,250396,,50,,,,
90965,182440,2026-09-06T10:26:24.358876+08:00,,166.158,,2166.256,264,3984,46.005981266666666,223454,210231,,,32656,pad,,390781,pad:com.newlinksz.kemi.remote,,621536,,141,,,,
,,2026-09-06T10:26:24.358876+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.127,9.9,2166.256,95,,46.005981266666666,,,,764723.2,18666,mac,1,,mac:main,,208608,,84,,,vmmap-18666-002165.txt,
,,2026-09-06T10:26:24.358876+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.39,0.2,2166.256,45,,46.005981266666666,,,,89088.0,18686,mac,18666,,mac:--cm,,83808,,31,,,vmmap-18686-002166.txt,
,,2026-09-06T10:26:43+08:00,,7.629,,2779.202,115,12540,46.31666666666667,39099,37759,home-resume,,26438,,,100802,KBoard (30s),33,241756,True,50,2,811,,True
,,2026-09-06T10:27:14+08:00,,8.342,,2810.01,148,14640,46.833333333333336,40961,38939,focus-switch,,26438,,,103963,KBoard (30s),33,245056,True,50,2,812,,True
131,656,2026-09-06T10:27:25.611691+08:00,,7.944,,2227.509,145,14792,47.02686151666667,40836,40107,,,26438,pad,,105429,pad:com.newlink.kemi.kboard,,246392,,50,,,,
90965,182440,2026-09-06T10:27:25.611691+08:00,,168.468,,2227.509,264,3932,47.02686151666667,222786,209763,,,32656,pad,,390243,pad:com.newlinksz.kemi.remote,,620916,,135,,,,
,,2026-09-06T10:27:25.611691+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.444,15.3,2227.509,95,,47.02686151666667,,,,,18666,mac,1,,mac:main,,222880,,80,,,,
,,2026-09-06T10:27:25.611691+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.339,0.2,2227.509,45,,47.02686151666667,,,,,18686,mac,18666,,mac:--cm,,84528,,31,,,,
,,2026-09-06T10:27:45+08:00,,9.328,,2840.672,133,20092,47.35,43209,39199,show-hide,,26438,,,109799,KBoard (30s),34,250900,True,50,4,829,,True
,,2026-09-06T10:28:15+08:00,,7.655,,2871.372,143,12636,47.85,39455,37739,home-resume,,26438,,,100857,KBoard (30s),34,241964,True,50,2,811,,True
131,656,2026-09-06T10:28:26.812324+08:00,,8.108,,2288.709,143,14408,48.046872066666666,40261,38051,,,26438,pad,,102950,pad:com.newlink.kemi.kboard,,244056,,50,,,,
90965,182440,2026-09-06T10:28:26.812324+08:00,,166.696,,2288.71,264,3876,48.046872066666666,222832,210027,,,32656,pad,,390253,pad:com.newlinksz.kemi.remote,,621012,,128,,,,
,,2026-09-06T10:28:26.812324+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.157,10.4,2288.71,95,,48.046872066666666,,,,,18666,mac,1,,mac:main,,220064,,84,,,,
,,2026-09-06T10:28:26.812324+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.373,0.0,2288.71,45,,48.046872066666666,,,,,18686,mac,18666,,mac:--cm,,87536,,31,,,,
,,2026-09-06T10:28:46+08:00,,8.481,,2902.148,190,14112,48.36666666666667,41516,39199,focus-switch,,26438,,,103957,KBoard (30s),34,244928,False,50,2,812,,False
,,2026-09-06T10:29:17+08:00,,8.589,,2932.884,147,21164,48.88333333333333,44159,40431,show-hide,,26438,,,112112,KBoard (30s),35,253240,True,50,4,831,,True
131,656,2026-09-06T10:29:28.173310+08:00,,8.477,,2350.07,147,13444,49.06955516666667,39742,37739,,,26438,pad,,101841,pad:com.newlink.kemi.kboard,,242820,,50,,,,
90965,182440,2026-09-06T10:29:28.173310+08:00,,171.765,,2350.071,264,3888,49.06955516666667,223391,210719,,,32656,pad,,391056,pad:com.newlinksz.kemi.remote,,621756,,130,,,,
,,2026-09-06T10:29:28.173310+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.177,11.4,2350.071,95,,49.06955516666667,,,,,18666,mac,1,,mac:main,,228336,,79,,,,
,,2026-09-06T10:29:28.173310+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.369,0.1,2350.071,45,,49.06955516666667,,,,,18686,mac,18666,,mac:--cm,,90592,,31,,,,
,,2026-09-06T10:29:48+08:00,,7.812,,2963.604,142,13504,49.4,40801,38687,home-resume,,26438,,,102853,KBoard (30s),35,243836,False,50,2,812,,False
,,2026-09-06T10:30:19+08:00,,7.266,,2994.57,142,12764,49.916666666666664,40468,38851,relay-recreate,,26438,,,102355,KBoard (30s),35,243384,True,50,2,812,,True
131,656,2026-09-06T10:30:29.345893+08:00,,8.363,,2411.243,145,12688,50.08909821666667,40736,38371,,,26438,pad,,101572,pad:com.newlink.kemi.kboard,,242700,,50,,,,
90965,182440,2026-09-06T10:30:29.345893+08:00,,156.837,,2411.243,264,3972,50.08909821666667,224394,210535,,,32656,pad,,391040,pad:com.newlinksz.kemi.remote,,621804,,139,,,,
,,2026-09-06T10:30:29.345893+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.315,7.9,2411.243,95,,50.08909821666667,,,,,18666,mac,1,,mac:main,,231072,,80,,,,
,,2026-09-06T10:30:29.345893+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.308,0.0,2411.243,45,,50.08909821666667,,,,,18686,mac,18666,,mac:--cm,,90784,,31,,,,
,,2026-09-06T10:30:49+08:00,,9.746,,3025.454,147,20072,50.416666666666664,44528,40147,show-hide,,26438,,,110901,KBoard (30s),36,251916,False,50,4,831,,False
,,2026-09-06T10:31:20+08:00,,5.738,,3056.302,142,14476,50.93333333333333,40532,38739,focus-switch,,26438,,,103909,KBoard (30s),36,244924,True,50,2,812,,True
131,656,2026-09-06T10:31:34.529218+08:00,,7.574,,2476.426,148,12724,51.17548696666667,40253,38563,,,26438,pad,,101948,pad:com.newlink.kemi.kboard,,242976,,50,,,,
90965,182440,2026-09-06T10:31:34.529218+08:00,,143.17,,2476.426,264,3948,51.17548696666667,223812,210847,,,32656,pad,,391289,pad:com.newlinksz.kemi.remote,,621992,,133,,,,
,,2026-09-06T10:31:34.529218+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.193,10.4,2476.426,95,,51.17548696666667,,,,775884.8,18666,mac,1,,mac:main,,220368,,81,,,vmmap-18666-002475.txt,
,,2026-09-06T10:31:34.529218+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.195,0.0,2476.427,45,,51.17548696666667,,,,89190.4,18686,mac,18666,,mac:--cm,,87248,,31,,,vmmap-18686-002476.txt,
,,2026-09-06T10:31:51+08:00,,9.742,,3087.198,151,14940,51.45,40736,39223,relay-recreate,,26438,,,104700,KBoard (30s),36,245860,True,50,2,812,,True
,,2026-09-06T10:32:22+08:00,,7.311,,3117.972,114,13100,51.96666666666667,39125,36935,home-resume,,26438,,,100609,KBoard (30s),37,241776,True,50,2,811,,True
131,656,2026-09-06T10:32:35.946717+08:00,,8.374,,2537.844,147,12748,52.199111949999995,39138,37383,,,26438,pad,,100695,pad:com.newlink.kemi.kboard,,241864,,51,,,,
90965,182440,2026-09-06T10:32:35.946717+08:00,,155.188,,2537.844,264,3988,52.199111949999995,223568,210539,,,32656,pad,,391105,pad:com.newlinksz.kemi.remote,,621760,,135,,,,
,,2026-09-06T10:32:35.946717+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.926,10.4,2537.844,95,,52.199111949999995,,,,,18666,mac,1,,mac:main,,214416,,86,,,,
,,2026-09-06T10:32:35.946717+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.19,1.3,2537.844,45,,52.199111949999995,,,,,18686,mac,18666,,mac:--cm,,62224,,31,,,,
,,2026-09-06T10:32:53+08:00,,8.803,,3148.757,144,14504,52.483333333333334,41135,39119,focus-switch,,26438,,,104100,KBoard (30s),37,245260,True,51,2,812,,True
,,2026-09-06T10:33:24+08:00,,8.848,,3179.61,137,22012,53.0,43950,39755,show-hide,,26438,,,112417,KBoard (30s),38,253468,True,51,4,829,,True
131,656,2026-09-06T10:33:37.771878+08:00,,8.519,,2599.669,143,13312,53.2295313,40317,37935,,,26438,pad,,101939,pad:com.newlink.kemi.kboard,,243040,,51,,,,
90965,182440,2026-09-06T10:33:37.771878+08:00,,156.566,,2599.669,264,3872,53.2295313,223655,209923,,,32656,pad,,390187,pad:com.newlinksz.kemi.remote,,620948,,130,,,,
